table_name,check_name,policy_id,issue_detail
policies,null_key_or_premium,P45356,"{'policy_id': 'P45356', 'effective_date': '2024-03-05', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45364,"{'policy_id': 'P45364', 'effective_date': '2024-04-29', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-25', 'written_premium': 4955.55, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P45372,"{'policy_id': 'P45372', 'effective_date': '2024-01-22', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P45382,"{'policy_id': 'P45382', 'effective_date': '2024-02-06', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P45397,"{'policy_id': 'P45397', 'effective_date': '2024-02-19', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-28', 'written_premium': 747.11, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-05', 'written_premium': 4123.39, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45429,"{'policy_id': 'P45429', 'effective_date': '2024-01-28', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45435,"{'policy_id': 'P45435', 'effective_date': '2024-04-12', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P45441,"{'policy_id': 'P45441', 'effective_date': '2024-04-17', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P45448,"{'policy_id': 'P45448', 'effective_date': '2024-06-01', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-29', 'written_premium': 3479.83, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P45468,"{'policy_id': 'P45468', 'effective_date': '2024-03-19', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P45470,"{'policy_id': 'P45470', 'effective_date': '2024-04-26', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-30', 'written_premium': 4213.43, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-06', 'written_premium': 3380.13, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P45534,"{'policy_id': 'P45534', 'effective_date': '2024-01-22', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P45543,"{'policy_id': 'P45543', 'effective_date': '2024-03-15', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P45650,"{'policy_id': 'P45650', 'effective_date': '2024-02-10', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-29', 'written_premium': 1004.83, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45660,"{'policy_id': 'P45660', 'effective_date': '2024-06-05', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-24', 'written_premium': 4011.33, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-15', 'written_premium': 1261.82, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P45699,"{'policy_id': 'P45699', 'effective_date': '2024-03-13', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-20', 'written_premium': 4762.47, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-15', 'written_premium': 3398.77, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-29', 'written_premium': 3698.06, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-17', 'written_premium': 3789.0, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-13', 'written_premium': 4208.45, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45759,"{'policy_id': 'P45759', 'effective_date': '2024-01-04', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-09', 'written_premium': 1372.17, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-28', 'written_premium': 624.15, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P45818,"{'policy_id': 'P45818', 'effective_date': '2024-01-01', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45829,"{'policy_id': 'P45829', 'effective_date': '2024-03-20', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-16', 'written_premium': 2408.58, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-08', 'written_premium': 1376.39, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P45848,"{'policy_id': 'P45848', 'effective_date': '2024-02-26', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45880,"{'policy_id': 'P45880', 'effective_date': '2024-06-02', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P45883,"{'policy_id': 'P45883', 'effective_date': '2024-02-07', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P45895,"{'policy_id': 'P45895', 'effective_date': '2024-05-08', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-30', 'written_premium': 2907.49, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45930,"{'policy_id': 'P45930', 'effective_date': '2024-04-12', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-10', 'written_premium': 674.57, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P45982,"{'policy_id': 'P45982', 'effective_date': '2024-01-16', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-22', 'written_premium': 642.53, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-15', 'written_premium': 1841.63, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-18', 'written_premium': 2331.27, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-12', 'written_premium': 4604.94, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46026,"{'policy_id': 'P46026', 'effective_date': '2024-06-25', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46031,"{'policy_id': 'P46031', 'effective_date': '2024-02-28', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-22', 'written_premium': 2062.95, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-31', 'written_premium': 1991.09, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46050,"{'policy_id': 'P46050', 'effective_date': '2024-03-06', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-07', 'written_premium': 1399.6, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46078,"{'policy_id': 'P46078', 'effective_date': '2024-02-28', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46083,"{'policy_id': 'P46083', 'effective_date': '2024-03-24', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46086,"{'policy_id': 'P46086', 'effective_date': '2024-05-31', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-18', 'written_premium': 2082.37, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46104,"{'policy_id': 'P46104', 'effective_date': '2024-06-08', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46118,"{'policy_id': 'P46118', 'effective_date': '2024-01-30', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-14', 'written_premium': 3800.71, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-27', 'written_premium': 3532.24, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46165,"{'policy_id': 'P46165', 'effective_date': '2024-04-30', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-29', 'written_premium': 2711.41, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46173,"{'policy_id': 'P46173', 'effective_date': '2024-02-01', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46183,"{'policy_id': 'P46183', 'effective_date': '2024-03-17', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-06', 'written_premium': 2485.97, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46223,"{'policy_id': 'P46223', 'effective_date': '2024-04-28', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-27', 'written_premium': 3620.98, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-11', 'written_premium': 4798.26, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-02', 'written_premium': 3138.56, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-04', 'written_premium': 4845.34, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46258,"{'policy_id': 'P46258', 'effective_date': '2024-05-05', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-19', 'written_premium': 4424.61, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-16', 'written_premium': 2134.2, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46290,"{'policy_id': 'P46290', 'effective_date': '2024-06-25', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46297,"{'policy_id': 'P46297', 'effective_date': '2024-01-03', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46316,"{'policy_id': 'P46316', 'effective_date': '2024-01-27', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-27', 'written_premium': 2837.11, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-25', 'written_premium': 3369.87, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46383,"{'policy_id': 'P46383', 'effective_date': '2024-04-06', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-31', 'written_premium': 764.02, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46409,"{'policy_id': 'P46409', 'effective_date': '2024-01-18', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46447,"{'policy_id': 'P46447', 'effective_date': '2024-03-22', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46461,"{'policy_id': 'P46461', 'effective_date': '2024-01-27', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-28', 'written_premium': 582.8, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-04', 'written_premium': 4546.31, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46500,"{'policy_id': 'P46500', 'effective_date': '2024-01-24', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46507,"{'policy_id': 'P46507', 'effective_date': '2024-01-13', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-20', 'written_premium': 1027.04, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-31', 'written_premium': 1590.36, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46532,"{'policy_id': 'P46532', 'effective_date': '2024-05-16', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46539,"{'policy_id': 'P46539', 'effective_date': '2024-01-15', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46548,"{'policy_id': 'P46548', 'effective_date': '2024-05-11', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-28', 'written_premium': 991.28, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46557,"{'policy_id': 'P46557', 'effective_date': '2024-02-24', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-17', 'written_premium': 1656.77, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46573,"{'policy_id': 'P46573', 'effective_date': '2024-02-10', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46640,"{'policy_id': 'P46640', 'effective_date': '2024-01-02', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46662,"{'policy_id': 'P46662', 'effective_date': '2024-01-13', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46664,"{'policy_id': 'P46664', 'effective_date': '2024-02-11', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46716,"{'policy_id': 'P46716', 'effective_date': '2024-01-07', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46719,"{'policy_id': 'P46719', 'effective_date': '2024-06-15', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-17', 'written_premium': 1735.34, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46745,"{'policy_id': 'P46745', 'effective_date': '2024-04-23', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46752,"{'policy_id': 'P46752', 'effective_date': '2024-03-07', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-08', 'written_premium': 1018.22, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46798,"{'policy_id': 'P46798', 'effective_date': '2024-03-27', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46841,"{'policy_id': 'P46841', 'effective_date': '2024-03-21', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-26', 'written_premium': 4511.98, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46886,"{'policy_id': 'P46886', 'effective_date': '2024-04-23', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-19', 'written_premium': 2851.13, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P46909,"{'policy_id': 'P46909', 'effective_date': '2024-01-09', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46926,"{'policy_id': 'P46926', 'effective_date': '2024-01-26', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46949,"{'policy_id': 'P46949', 'effective_date': '2024-02-08', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P46952,"{'policy_id': 'P46952', 'effective_date': '2024-05-21', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-01', 'written_premium': 1512.93, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P46969,"{'policy_id': 'P46969', 'effective_date': '2024-04-07', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47012,"{'policy_id': 'P47012', 'effective_date': '2024-03-22', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-16', 'written_premium': 4907.9, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47051,"{'policy_id': 'P47051', 'effective_date': '2024-01-01', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47054,"{'policy_id': 'P47054', 'effective_date': '2024-05-20', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-19', 'written_premium': 3332.74, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47101,"{'policy_id': 'P47101', 'effective_date': '2024-01-16', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-04', 'written_premium': 2793.83, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47145,"{'policy_id': 'P47145', 'effective_date': '2024-04-30', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-20', 'written_premium': 3660.49, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47160,"{'policy_id': 'P47160', 'effective_date': '2024-01-25', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-01', 'written_premium': 3214.55, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-22', 'written_premium': 3383.23, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47200,"{'policy_id': 'P47200', 'effective_date': '2024-05-27', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-27', 'written_premium': 2208.26, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-13', 'written_premium': 822.82, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-24', 'written_premium': 4668.23, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47212,"{'policy_id': 'P47212', 'effective_date': '2024-01-02', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47214,"{'policy_id': 'P47214', 'effective_date': '2024-02-04', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47216,"{'policy_id': 'P47216', 'effective_date': '2024-04-15', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-13', 'written_premium': 4770.12, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-25', 'written_premium': 2578.11, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-28', 'written_premium': 2232.53, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47264,"{'policy_id': 'P47264', 'effective_date': '2024-02-20', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-01', 'written_premium': 4211.41, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-07', 'written_premium': 3997.16, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-13', 'written_premium': 2265.03, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-06', 'written_premium': 1352.64, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47369,"{'policy_id': 'P47369', 'effective_date': '2024-06-15', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-04', 'written_premium': 509.85, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-08', 'written_premium': 3203.61, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47384,"{'policy_id': 'P47384', 'effective_date': '2024-06-01', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-20', 'written_premium': 3614.34, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-07', 'written_premium': 1286.85, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47435,"{'policy_id': 'P47435', 'effective_date': '2024-01-27', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47455,"{'policy_id': 'P47455', 'effective_date': '2024-01-20', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47463,"{'policy_id': 'P47463', 'effective_date': '2024-04-03', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
